gid,lbl,val
다라06ab41ab,"14.00",14.0000000000000017763568394002505
다라06ab41ba,N/A,0.0000000000000000000000000000000
다라06ab41bb,,
다라06ab42aa,,
다라06ab42ab,,
다라06ab42ba,,
다라06ab42bb,,
다라06ab43aa,,
다라06ab43ab,,
다라06ab43ba,,
다라06ab43bb,,
다라06ba35ab,,
다라06ba36ab,,
다라06ba36ba,,
다라06ba36bb,,
다라06ba37aa,,
다라06ba37ab,,
다라06ba37ba,,
다라06ba37bb,,
다라06ba38aa,,
다라06ba38ab,,
다라06ba38ba,,
다라06ba38bb,,
다라06ba39aa,N/A,0.0000000000000000000000000000000
다라06ba39ab,,
다라06ba39ba,,
다라06ba39bb,,
다라06ba40aa,,
다라06ba40ab,,
다라06ba40ba,N/A,0.0000000000000000000000000000000
다라06ba40bb,N/A,0.0000000000000000000000000000000
다라06ba41aa,,
다라06ba41ab,,
다라06ba41ba,N/A,0.0000000000000000000000000000000
다라06ba41bb,N/A,0.0000000000000000000000000000000
다라06ba42aa,,
다라06ba42ab,,
다라06ba42ba,,
다라06ba42bb,,
다라06ba43aa,,
다라06ba43ab,,
다라06ba43ba,,
다라06bb36aa,,
다라06bb36ab,,
다라06bb36ba,,
다라06bb36bb,,
다라06bb37aa,,
다라06bb37ab,,
다라06bb37ba,,
다라06bb37bb,,
다라06bb38aa,,
다라06bb38ab,,
다라06bb38ba,,
다라06bb38bb,,
다라06bb39aa,"7.00",7.0000000000000008881784197001252
다라06bb39ab,N/A,0.0000000000000000000000000000000
다라06bb39ba,,
다라06bb39bb,,
다라06bb40aa,,
다라06bb40ab,,
다라06bb40ba,"7.00",7.0000000000000008881784197001252
다라06bb40bb,,
다라06bb41aa,,
다라06bb41ab,,
다라06bb41ba,,
다라06bb41bb,,
다라06bb42aa,,
다라06bb42ab,,
다라06bb42ba,,
다라06bb42bb,,
다라06bb43aa,,
다라06bb43ab,,
다라07aa36aa,,
