gid,lbl,val
다라26ab12bb,,
다라26ab13aa,,
다라26ab13ab,,
다라26ab13ba,,
다라26ab13bb,,
다라26ab14aa,N/A,0.0000000000000000000000000000000
다라26ab14ab,,
다라26ab14ba,,
다라26ab14bb,N/A,0.0000000000000000000000000000000
다라26ab15aa,,
다라26ab15ab,,
다라26ab15ba,,
다라26ab15bb,,
다라26ab16aa,,
다라26ab16ab,,
다라26ab16ba,,
다라26ab16bb,,
다라26ab17aa,,
다라26ab17ab,,
다라26ab17ba,,
다라26ab17bb,,
다라26ab18aa,,
다라26ab18ab,N/A,0.0000000000000000000000000000000
다라26ab18ba,,
다라26ab18bb,,
다라26ab19aa,,
다라26ab19ab,,
다라26ab19ba,,
다라26ab19bb,,
다라26ab20aa,,
다라26ab20ab,,
다라26ab20ba,N/A,0.0000000000000000000000000000000
다라26ab20bb,N/A,0.0000000000000000000000000000000
다라26ab21aa,N/A,0.0000000000000000000000000000000
다라26ab21ab,,
다라26ab21ba,,
다라26ab21bb,,
다라26ab22aa,,
다라26ab22ab,,
다라26ab22ba,,
다라26ab22bb,,
다라26ab23aa,,
다라26ab23ab,,
다라26ab23ba,,
다라26ab23bb,N/A,0.0000000000000000000000000000000
다라26ab24aa,,
다라26ab24ab,,
다라26ab24ba,,
다라26ab24bb,,
다라26ab25aa,,
다라26ab25ab,,
다라26ab25ba,,
다라26ab25bb,,
다라26ab26aa,,
다라26ab26ab,,
다라26ab26ba,,
다라26ab26bb,,
다라26ab27aa,,
다라26ab27ab,,
다라26ab27ba,,
다라26ab27bb,,
다라26ab28aa,,
다라26ab28ab,,
다라26ab28ba,,
다라26ab28bb,,
다라26ab29aa,,
다라26ab29ab,,
다라26ab29ba,,
다라26ab29bb,,
다라26ab30aa,,
다라26ab32ab,,
다라26ab32ba,N/A,0.0000000000000000000000000000000
다라26ab32bb,,
다라26ab33aa,,
다라26ab33ab,,
다라26ab33ba,,
다라26ab33bb,,
다라26ab34aa,,
다라26ab34ab,,
다라26ab34ba,"19.00",19.0000000000000000000000000000000
다라26ab34bb,"10.00",9.9999999999999982236431605997495
다라26ab35aa,"6.00",6.0000000000000000000000000000000
다라26ab35ab,,
다라26ab35ba,N/A,0.0000000000000000000000000000000
다라26ab35bb,,
다라26ab36aa,,
다라26ab36ab,,
다라26ab36ba,,
다라26ab36bb,,
다라26ab37aa,,
다라26ab37ab,,
다라26ab37ba,N/A,0.0000000000000000000000000000000
다라26ab37bb,N/A,0.0000000000000000000000000000000
다라26ab38aa,"26.00",26.0000000000000000000000000000000
다라26ab38ab,N/A,0.0000000000000000000000000000000
다라26ab38ba,"13.00",13.0000000000000000000000000000000
다라26ab38bb,N/A,0.0000000000000000000000000000000
다라26ab39aa,,
다라26ab39ab,,
다라26ab39ba,,
다라26ab39bb,,
다라26ab40aa,,
다라26ab40ab,,
다라26ab40ba,,
다라26ab40bb,,
다라26ab41aa,,
다라26ba08bb,,
다라26ba09aa,,
다라26ba09ab,,
다라26ba09ba,"10.00",9.9999999999999982236431605997495
다라26ba09bb,,
다라26ba10aa,N/A,0.0000000000000000000000000000000
다라26ba10ab,,
다라26ba10ba,,
다라26ba10bb,,
다라26ba11aa,,
다라26ba11ab,,
다라26ba11ba,N/A,0.0000000000000000000000000000000
다라26ba11bb,,
다라26ba12aa,,
다라26ba12ab,,
다라26ba12ba,,
다라26ba12bb,,
다라26ba13aa,,
다라26ba13ab,,
다라26ba13ba,,
다라26ba13bb,,
다라26ba14aa,,
다라26ba14ab,,
다라26ba14ba,N/A,0.0000000000000000000000000000000
다라26ba14bb,N/A,0.0000000000000000000000000000000
다라26ba15aa,,
다라26ba15ab,,
다라26ba15ba,,
다라26ba15bb,,
다라26ba16aa,,
다라26ba16ab,,
다라26ba16ba,,
다라26ba16bb,,
다라26ba17aa,,
다라26ba17ab,,
다라26ba17ba,,
다라26ba17bb,,
다라26ba18aa,,
다라26ba18ab,,
다라26ba18ba,,
다라26ba18bb,,
다라26ba19aa,,
다라26ba19ab,,
다라26ba19ba,,
다라26ba19bb,,
다라26ba20aa,,
다라26ba20ab,N/A,0.0000000000000000000000000000000
다라26ba20ba,,
다라26ba20bb,,
다라26ba21aa,N/A,0.0000000000000000000000000000000
다라26ba21ab,,
다라26ba21ba,,
다라26ba21bb,,
다라26ba22aa,,
다라26ba22ab,,
다라26ba22ba,,
다라26ba22bb,,
다라26ba23aa,,
다라26ba23ab,,
다라26ba23ba,N/A,0.0000000000000000000000000000000
다라26ba23bb,,
다라26ba24aa,,
다라26ba24ab,,
다라26ba24ba,,
다라26ba24bb,,
다라26ba25aa,,
다라26ba25ab,,
다라26ba25ba,,
다라26ba25bb,,
다라26ba26aa,,
다라26ba26ab,,
다라26ba26ba,,
다라26ba26bb,,
다라26ba27aa,,
다라26ba27ab,,
다라26ba27ba,,
다라26ba27bb,,
다라26ba28aa,,
다라26ba28ab,,
다라26ba28ba,,
다라26ba28bb,,
다라26ba29aa,,
다라26ba29ab,,
다라26ba29ba,,
다라26ba29bb,,
다라26ba30aa,,
다라26ba30ba,,
다라26ba30bb,,
다라26ba31aa,,
다라26ba31ab,,
다라26ba32ab,,
다라26ba32ba,,
다라26ba32bb,N/A,0.0000000000000000000000000000000
다라26ba33aa,,
다라26ba33ab,,
다라26ba33ba,,
다라26ba33bb,N/A,0.0000000000000000000000000000000
다라26ba34aa,N/A,0.0000000000000000000000000000000
다라26ba34ab,,
다라26ba34ba,N/A,0.0000000000000000000000000000000
다라26ba34bb,"18.00",18.0000000000000000000000000000000
다라26ba35aa,"9.00",9.0000000000000000000000000000000
다라26ba35ab,,
다라26ba35ba,,
다라26ba35bb,,
다라26ba36aa,,
다라26ba36ab,,
다라26ba36ba,,
다라26ba36bb,,
다라26ba37aa,N/A,0.0000000000000000000000000000000
다라26ba37ab,N/A,0.0000000000000000000000000000000
다라26ba37ba,,
다라26ba37bb,,
다라26ba38aa,,
다라26ba38ab,,
다라26ba38ba,,
다라26ba38bb,N/A,0.0000000000000000000000000000000
다라26ba39aa,,
다라26ba39ab,,
다라26ba39ba,,
다라26ba39bb,,
다라26ba40aa,,
다라26ba40ab,,
다라26ba40ba,,
다라26ba40bb,,
다라26ba41aa,,
다라26bb08bb,,
다라26bb09aa,,
다라26bb09ab,,
다라26bb09ba,,
다라26bb09bb,,
다라26bb10aa,,
다라26bb10ab,,
다라26bb10ba,,
다라26bb10bb,,
다라26bb11aa,N/A,0.0000000000000000000000000000000
다라26bb11ab,N/A,0.0000000000000000000000000000000
다라26bb11ba,"9.00",9.0000000000000000000000000000000
다라26bb11bb,N/A,0.0000000000000000000000000000000
다라26bb12aa,,
다라26bb12ab,,
다라26bb12ba,,
다라26bb12bb,,
다라26bb13aa,,
다라26bb13ab,,
다라26bb13ba,,
