gid,lbl,val
나다61ba93bb,,
나다61ba94aa,,
나다61ba94ab,,
나다61ba94ba,,
나다61ba94bb,,
나다61bb85ba,,
나다61bb85bb,,
나다61bb86aa,,
나다61bb86ab,,
나다61bb86ba,,
나다61bb89ab,N/A,0.0000000000000000000000000000000
나다61bb89ba,,
나다61bb92aa,,
나다61bb92ab,,
나다61bb92ba,,
나다61bb93ab,,
나다61bb93ba,,
나다61bb93bb,,
나다61bb94aa,,
나다61bb94ab,,
나다61bb94ba,N/A,0.0000000000000000000000000000000
나다61bb94bb,N/A,0.0000000000000000000000000000000
나다61bb95aa,,
나다62aa85ab,,
나다62aa85ba,,
나다62aa85bb,,
나다62aa86ab,,
나다62aa86ba,,
나다62aa86bb,,
나다62aa89ab,,
나다62aa89ba,,
나다62aa91bb,,
나다62aa92aa,,
나다62aa92ab,,
나다62aa92ba,,
나다62aa93ab,,
나다62aa93ba,,
나다62aa93bb,,
나다62aa94aa,,
나다62aa94ab,,
나다62aa94ba,"17.00",17.0000000000000000000000000000000
나다62aa94bb,,
나다62ab86ba,,
나다62ab86bb,,
나다62ab87aa,,
나다62ab89ba,,
나다62ab91ab,,
나다62ab91ba,,
나다62ab91bb,,
나다62ab92aa,,
나다62ab92ab,,
나다62ab93aa,,
나다62ab93ab,,
나다62ab93ba,,
나다62ab93bb,,
나다62ab94aa,,
나다62ab94ab,,
나다62ab94ba,,
나다62ab98bb,,
나다62ab99aa,,
나다62ab99ab,,
나다62ab99ba,,
나다62ba86ba,,
나다62ba86bb,,
나다62ba89ba,,
나다62ba91ab,,
나다62ba91ba,,
나다62ba91bb,,
나다62ba92aa,,
나다62ba92ab,,
나다62ba93aa,,
나다62ba93ab,,
나다62ba93ba,,
나다62ba93bb,,
나다62ba94aa,,
나다62ba94ab,,
나다62ba98bb,,
나다62ba99aa,,
나다62ba99ab,,
나다62ba99ba,,
나다62bb86ab,,
나다62bb86ba,,
나다62bb89ab,,
나다62bb91ba,,
나다62bb91bb,N/A,0.0000000000000000000000000000000
나다62bb92aa,N/A,0.0000000000000000000000000000000
나다62bb92ab,,
나다62bb92bb,,
나다62bb93aa,N/A,0.0000000000000000000000000000000
나다62bb93ab,,
나다62bb93ba,,
나다62bb93bb,,
나다62bb94aa,,
나다62bb94ab,,
나다62bb97ab,,
나다63aa86ab,,
나다63aa86ba,,
나다63aa91aa,,
나다63aa91ab,,
나다63aa91bb,"14.00",14.0000000000000017763568394002505
나다63aa92aa,"12.00",12.0000000000000000000000000000000
나다63aa92ab,,
나다63aa92ba,,
나다63aa92bb,,
나다63aa93aa,N/A,0.0000000000000000000000000000000
나다63aa93ab,"17.00",17.0000000000000000000000000000000
나다63aa93ba,N/A,0.0000000000000000000000000000000
나다63aa93bb,,
나다63aa94aa,,
나다63aa94ab,,
나다63aa94ba,,
나다63aa94bb,,
나다63aa95bb,,
나다63aa96ba,,
나다63aa96bb,,
나다63aa97aa,,
나다63aa97ab,,
나다63ab89ba,,
나다63ab89bb,,
나다63ab90aa,,
나다63ab91aa,,
나다63ab91ab,,
