gid,lbl,val
다다11bb79ab,"8.00",8.0000000000000000000000000000000
다다11bb79ba,,
다다11bb87ab,,
다다11bb87ba,,
다다11bb87bb,,
다다11bb88aa,,
다다12aa70bb,,
다다12aa71aa,,
다다12aa71ab,,
다다12aa71ba,,
다다12aa71bb,,
다다12aa72aa,,
다다12aa72ab,,
다다12aa72ba,,
다다12aa72bb,,
다다12aa73aa,,
다다12aa73ab,,
다다12aa73ba,N/A,0.0000000000000000000000000000000
다다12aa73bb,N/A,0.0000000000000000000000000000000
다다12aa74aa,,
다다12aa74ab,,
다다12aa74ba,,
다다12aa74bb,,
다다12aa75aa,,
다다12aa75ab,N/A,0.0000000000000000000000000000000
다다12aa75ba,,
다다12aa75bb,,
다다12aa76aa,,
다다12aa76ab,,
다다12aa76ba,,
다다12aa78aa,,
다다12aa78bb,,
다다12aa79aa,N/A,0.0000000000000000000000000000000
다다12aa79ab,,
다다12aa87ab,,
다다12aa87ba,,
다다12aa87bb,,
다다12ab71aa,,
다다12ab71ab,,
다다12ab71ba,,
다다12ab71bb,,
다다12ab72aa,,
다다12ab72ab,,
다다12ab72ba,,
다다12ab72bb,,
다다12ab73aa,,
다다12ab73ab,,
다다12ab73ba,"7.00",7.0000000000000008881784197001252
다다12ab73bb,,
다다12ab74aa,,
다다12ab74ab,,
다다12ab74ba,,
다다12ab74bb,,
다다12ab75aa,,
다다12ab75ab,,
다다12ab75ba,,
다다12ab75bb,,
다다12ab76aa,,
다다12ab76ab,N/A,0.0000000000000000000000000000000
다다12ab76ba,,
다다12ab77ba,,
다다12ab77bb,,
다다12ab78aa,,
다다12ab80bb,,
다다12ab81aa,,
다다12ab87ab,,
다다12ab87ba,,
다다12ab87bb,,
다다12ba71ab,,
다다12ba71ba,,
다다12ba71bb,,
다다12ba72aa,,
다다12ba72ab,,
다다12ba72ba,,
다다12ba72bb,,
다다12ba73aa,,
다다12ba73ab,,
다다12ba73ba,,
다다12ba73bb,N/A,0.0000000000000000000000000000000
다다12ba74aa,,
다다12ba74ab,N/A,0.0000000000000000000000000000000
다다12ba74ba,,
다다12ba74bb,,
다다12ba75aa,N/A,0.0000000000000000000000000000000
다다12ba75ab,"9.00",9.0000000000000000000000000000000
다다12ba75ba,N/A,0.0000000000000000000000000000000
다다12ba75bb,,
다다12ba76aa,N/A,0.0000000000000000000000000000000
다다12ba76ab,N/A,0.0000000000000000000000000000000
다다12ba77ba,,
다다12ba77bb,,
다다12ba78aa,,
다다12ba78ab,,
다다12ba78ba,,
다다12ba87aa,,
다다12ba87ab,,
다다12ba87ba,,
다다12ba87bb,,
다다12bb71ab,,
다다12bb71ba,,
다다12bb71bb,,
다다12bb72aa,,
다다12bb72ab,,
다다12bb72ba,,
다다12bb72bb,,
다다12bb73aa,,
다다12bb73ab,,
다다12bb73ba,,
다다12bb73bb,,
다다12bb74aa,N/A,0.0000000000000000000000000000000
다다12bb74ab,"9.00",9.0000000000000000000000000000000
다다12bb74ba,N/A,0.0000000000000000000000000000000
다다12bb74bb,N/A,0.0000000000000000000000000000000
다다12bb75aa,N/A,0.0000000000000000000000000000000
다다12bb75ab,N/A,0.0000000000000000000000000000000
다다12bb75ba,N/A,0.0000000000000000000000000000000
다다12bb75bb,,
다다12bb76aa,N/A,0.0000000000000000000000000000000
다다12bb77ba,,
다다12bb77bb,,
다다12bb78aa,,
다다12bb78ab,,
다다12bb78ba,"12.00",12.0000000000000000000000000000000
다다12bb78bb,,
다다12bb79aa,N/A,0.0000000000000000000000000000000
다다12bb79ab,,
다다12bb79ba,,
다다12bb80aa,,
다다12bb80ab,,
다다12bb82ba,,
다다12bb87aa,,
다다12bb87ab,,
다다12bb87ba,,
다다12bb87bb,,
다다13aa71ba,,
다다13aa71bb,,
다다13aa72aa,,
다다13aa72ab,,
다다13aa72ba,,
다다13aa72bb,,
다다13aa73aa,,
다다13aa73ab,,
다다13aa73ba,,
다다13aa73bb,,
다다13aa74aa,,
다다13aa74ab,,
다다13aa74ba,N/A,0.0000000000000000000000000000000
다다13aa74bb,"8.00",8.0000000000000000000000000000000
다다13aa75aa,N/A,0.0000000000000000000000000000000
다다13aa75ab,,
다다13aa75bb,,
다다13aa76aa,,
다다13aa77bb,,
다다13aa78aa,,
다다13aa78ab,N/A,0.0000000000000000000000000000000
다다13aa78ba,"20.00",19.9999999999999964472863211994991
다다13aa78bb,"19.00",19.0000000000000000000000000000000
다다13aa79aa,,
다다13aa79ab,"10.00",9.9999999999999982236431605997495
다다13aa79ba,,
다다13aa80aa,,
다다13aa80ab,N/A,0.0000000000000000000000000000000
다다13aa80ba,,
다다13aa80bb,,
다다13aa82ab,,
다다13aa82ba,,
다다13aa87aa,,
다다13aa87ab,,
다다13aa87ba,,
다다13aa87bb,,
다다13ab71bb,"10.00",9.9999999999999982236431605997495
다다13ab72aa,"24.00",24.0000000000000000000000000000000
다다13ab72ab,"23.00",23.0000000000000000000000000000000
다다13ab72ba,N/A,0.0000000000000000000000000000000
다다13ab72bb,,
다다13ab73aa,,
다다13ab73ab,,
다다13ab73ba,,
다다13ab73bb,,
다다13ab74aa,,
다다13ab74ab,,
다다13ab74ba,,
다다13ab74bb,N/A,0.0000000000000000000000000000000
다다13ab75aa,"10.00",9.9999999999999982236431605997495
다다13ab75ab,,
