gid,lbl,val
다라40ab41bb,,
다라40ab42aa,,
다라40ab42ab,,
다라40ab42ba,,
다라40ab42bb,,
다라40ab43aa,,
다라40ab43ab,,
다라40ab43ba,,
다라40ab43bb,,
다라40ab44aa,,
다라40ab44ab,,
다라40ab44ba,,
다라40ab44bb,,
다라40ab45aa,,
다라40ab45ab,,
다라40ab45ba,,
다라40ab45bb,,
다라40ab46aa,,
다라40ab46ab,,
다라40ab46ba,,
다라40ab46bb,,
다라40ab47aa,,
다라40ab47ab,,
다라40ab47ba,,
다라40ab47bb,N/A,0.0000000000000000000000000000000
다라40ab48aa,N/A,0.0000000000000000000000000000000
다라40ab48ab,,
다라40ab48ba,,
다라40ab48bb,N/A,0.0000000000000000000000000000000
다라40ab49aa,N/A,0.0000000000000000000000000000000
다라40ab49ab,N/A,0.0000000000000000000000000000000
다라40ab49ba,,
다라40ab49bb,,
다라40ab50aa,,
다라40ba05ba,,
다라40ba05bb,,
다라40ba06aa,,
다라40ba06ab,,
다라40ba06ba,,
다라40ba06bb,,
다라40ba07aa,,
다라40ba07ab,N/A,0.0000000000000000000000000000000
다라40ba07ba,,
다라40ba07bb,,
다라40ba08aa,,
다라40ba08ab,,
다라40ba08ba,,
다라40ba08bb,,
다라40ba09aa,,
다라40ba09ab,,
다라40ba09ba,,
다라40ba09bb,"11.00",11.0000000000000000000000000000000
다라40ba10aa,"9.00",9.0000000000000000000000000000000
다라40ba10ab,N/A,0.0000000000000000000000000000000
다라40ba10ba,,
다라40ba10bb,,
다라40ba11aa,,
다라40ba11ab,,
다라40ba11ba,,
다라40ba11bb,,
다라40ba12aa,,
다라40ba12ab,,
다라40ba12ba,,
다라40ba12bb,,
다라40ba13aa,,
다라40ba13ab,,
다라40ba13ba,,
다라40ba13bb,,
다라40ba14aa,,
다라40ba23ba,,
다라40ba23bb,,
다라40ba24aa,,
다라40ba24ab,,
다라40ba24ba,,
다라40ba24bb,,
다라40ba25aa,,
다라40ba25ab,,
다라40ba34ab,,
다라40ba34ba,,
다라40ba34bb,,
다라40ba35aa,,
다라40ba35ab,,
다라40ba35ba,,
다라40ba35bb,,
다라40ba36aa,,
다라40ba36ab,,
다라40ba36ba,,
다라40ba36bb,,
다라40ba37aa,,
다라40ba37ab,,
다라40ba37ba,,
다라40ba37bb,,
다라40ba38aa,,
다라40ba38ab,,
다라40ba38ba,,
다라40ba38bb,,
다라40ba39aa,,
다라40ba39ab,,
다라40ba39ba,,
다라40ba39bb,,
다라40ba40aa,,
다라40ba40ab,,
다라40ba40ba,,
다라40ba40bb,,
다라40ba41aa,,
다라40ba41ab,,
다라40ba41ba,,
다라40ba41bb,,
다라40ba42aa,,
다라40ba42ab,,
다라40ba42ba,,
다라40ba42bb,,
다라40ba43aa,,
다라40ba43ab,,
다라40ba43ba,,
다라40ba43bb,,
다라40ba44aa,,
다라40ba44ab,,
다라40ba44ba,,
다라40ba44bb,,
다라40ba45aa,,
다라40ba45ab,,
다라40ba45ba,N/A,0.0000000000000000000000000000000
다라40ba45bb,N/A,0.0000000000000000000000000000000
다라40ba46aa,,
다라40ba46ab,,
다라40ba46ba,,
다라40ba46bb,,
다라40ba47aa,,
다라40ba47ab,,
다라40ba47ba,,
다라40ba47bb,,
다라40ba48aa,,
다라40ba48ab,,
다라40ba48ba,,
다라40ba48bb,N/A,0.0000000000000000000000000000000
다라40ba49aa,,
다라40ba49ab,,
다라40ba49ba,N/A,0.0000000000000000000000000000000
다라40ba49bb,,
다라40ba50aa,,
다라40ba50ab,,
다라40ba50ba,,
다라40bb05ba,,
다라40bb05bb,,
다라40bb06aa,,
다라40bb06ab,,
다라40bb06ba,,
다라40bb06bb,,
다라40bb07aa,,
다라40bb07ab,"17.00",17.0000000000000000000000000000000
다라40bb07ba,N/A,0.0000000000000000000000000000000
다라40bb07bb,,
다라40bb08aa,,
다라40bb08ab,,
다라40bb08ba,N/A,0.0000000000000000000000000000000
다라40bb08bb,N/A,0.0000000000000000000000000000000
다라40bb09aa,N/A,0.0000000000000000000000000000000
다라40bb09ab,,
다라40bb09ba,,
다라40bb09bb,,
다라40bb10aa,,
다라40bb10ab,,
다라40bb10ba,,
다라40bb10bb,,
다라40bb11aa,,
다라40bb11ab,,
다라40bb11ba,,
다라40bb11bb,,
다라40bb12aa,,
다라40bb12ab,,
다라40bb12ba,,
다라40bb12bb,,
다라40bb13aa,,
다라40bb13ab,,
다라40bb13ba,,
다라40bb13bb,,
다라40bb14aa,,
다라40bb14ab,,
다라40bb14ba,,
다라40bb14bb,,
다라40bb23aa,,
다라40bb23ab,,
다라40bb23ba,,
다라40bb23bb,,
다라40bb24aa,,
다라40bb24ab,,
다라40bb24ba,,
다라40bb24bb,,
다라40bb25aa,,
다라40bb25ab,,
다라40bb25ba,,
다라40bb31bb,,
다라40bb32aa,,
다라40bb32ba,,
다라40bb32bb,,
다라40bb33aa,,
다라40bb33ab,,
다라40bb33ba,,
다라40bb33bb,,
다라40bb34aa,,
다라40bb34ab,,
다라40bb34ba,,
다라40bb34bb,,
다라40bb35aa,,
다라40bb35ab,,
다라40bb35ba,,
다라40bb35bb,,
다라40bb36aa,,
다라40bb36ab,,
다라40bb36ba,,
다라40bb36bb,,
다라40bb37aa,,
다라40bb37ab,,
다라40bb37ba,,
다라40bb37bb,,
다라40bb38aa,,
다라40bb38ab,,
다라40bb38ba,,
다라40bb38bb,,
다라40bb39aa,,
다라40bb39ab,,
다라40bb39ba,,
다라40bb39bb,,
다라40bb40aa,,
다라40bb40ab,,
