gid,lbl,val
다라93aa99ba,,
다라93aa99bb,,
다라93ab87ab,,
다라93ab87ba,,
다라93ab87bb,,
다라93ab88aa,,
다라93ab88ab,,
다라93ab88ba,,
다라93ab88bb,,
다라93ab89aa,,
다라93ab89ab,,
다라93ab89ba,,
다라93ab89bb,,
다라93ab90aa,,
다라93ab90ab,,
다라93ab90ba,,
다라93ab90bb,,
다라93ab91aa,,
다라93ab91ab,,
다라93ab91ba,,
다라93ab91bb,,
다라93ab92aa,,
다라93ab92ab,,
다라93ab92ba,,
다라93ab92bb,,
다라93ab93aa,,
다라93ab93ab,,
다라93ab93ba,,
다라93ab93bb,,
다라93ab94aa,,
다라93ab94ab,,
다라93ab94ba,"24.00",24.0000000000000000000000000000000
다라93ab94bb,"31.00",31.0000000000000000000000000000000
다라93ab95aa,,
다라93ab95ab,,
다라93ab95ba,,
다라93ab95bb,,
다라93ab96aa,,
다라93ab96ab,N/A,0.0000000000000000000000000000000
다라93ab96ba,"45.00",45.0000000000000000000000000000000
다라93ab96bb,,
다라93ab97aa,N/A,0.0000000000000000000000000000000
다라93ab97ab,"18.00",18.0000000000000000000000000000000
다라93ab97ba,,
다라93ab97bb,,
다라93ab98aa,,
다라93ab98ab,N/A,0.0000000000000000000000000000000
다라93ab98ba,,
다라93ab98bb,N/A,0.0000000000000000000000000000000
다라93ab99aa,,
다라93ab99ab,,
다라93ab99ba,,
다라93ab99bb,N/A,0.0000000000000000000000000000000
다라93ba87ab,,
다라93ba87ba,,
다라93ba87bb,,
다라93ba88aa,,
다라93ba88ab,,
다라93ba88ba,,
다라93ba88bb,,
다라93ba89aa,,
다라93ba89ab,,
다라93ba89ba,,
다라93ba89bb,,
다라93ba90aa,,
다라93ba90ab,,
다라93ba90ba,,
다라93ba90bb,,
다라93ba91aa,,
다라93ba91ab,,
다라93ba91ba,N/A,0.0000000000000000000000000000000
다라93ba91bb,N/A,0.0000000000000000000000000000000
다라93ba92aa,,
다라93ba92ab,,
다라93ba92ba,,
다라93ba92bb,,
다라93ba93aa,,
다라93ba93ab,,
다라93ba93ba,,
다라93ba93bb,,
다라93ba94aa,N/A,0.0000000000000000000000000000000
다라93ba94ab,,
다라93ba94ba,,
다라93ba94bb,N/A,0.0000000000000000000000000000000
다라93ba95aa,"9.00",9.0000000000000000000000000000000
다라93ba95ab,,
다라93ba95ba,,
다라93ba95bb,,
다라93ba96aa,,
다라93ba96ab,,
다라93ba96ba,,
다라93ba96bb,,
다라93ba97aa,"16.00",16.0000000000000000000000000000000
다라93ba97ab,"17.00",17.0000000000000000000000000000000
다라93ba97ba,,
다라93ba97bb,,
다라93ba98aa,,
다라93ba98ab,,
다라93ba98ba,,
다라93ba98bb,,
다라93ba99aa,,
다라93ba99ab,,
다라93ba99ba,,
다라93ba99bb,"16.00",16.0000000000000000000000000000000
다라93bb87aa,,
다라93bb87ab,N/A,0.0000000000000000000000000000000
다라93bb87ba,,
다라93bb87bb,,
다라93bb88aa,,
다라93bb88ab,,
다라93bb88ba,,
다라93bb88bb,,
다라93bb89aa,,
다라93bb89ab,,
다라93bb89ba,,
다라93bb89bb,,
다라93bb90aa,,
다라93bb90ab,,
다라93bb90ba,,
다라93bb90bb,,
다라93bb91aa,,
다라93bb91ab,,
다라93bb91ba,N/A,0.0000000000000000000000000000000
다라93bb91bb,,
다라93bb92aa,,
다라93bb92ab,,
다라93bb92ba,,
다라93bb92bb,,
다라93bb93aa,,
다라93bb93ab,,
다라93bb93ba,,
다라93bb93bb,,
다라93bb94aa,N/A,0.0000000000000000000000000000000
다라93bb94ab,,
다라93bb94ba,,
다라93bb94bb,,
다라93bb95aa,N/A,0.0000000000000000000000000000000
다라93bb95ab,,
다라93bb95ba,,
다라93bb95bb,,
다라93bb96aa,,
다라93bb96ab,,
다라93bb96ba,,
다라93bb96bb,,
다라93bb97aa,,
다라93bb97ab,,
다라93bb97ba,,
다라93bb97bb,,
다라93bb98aa,,
다라93bb98ab,,
다라93bb98ba,,
다라93bb98bb,,
다라93bb99aa,,
다라93bb99ab,,
다라93bb99ba,,
다라93bb99bb,,
다라94aa86bb,,
다라94aa87aa,,
다라94aa87ab,,
다라94aa87ba,,
다라94aa87bb,N/A,0.0000000000000000000000000000000
다라94aa88aa,,
다라94aa88ab,,
다라94aa88ba,,
다라94aa88bb,,
다라94aa89aa,,
다라94aa89ab,,
다라94aa89ba,,
다라94aa89bb,,
다라94aa90aa,,
다라94aa90ab,,
다라94aa90ba,,
다라94aa90bb,,
다라94aa91aa,,
다라94aa91ab,N/A,0.0000000000000000000000000000000
다라94aa91ba,,
다라94aa91bb,,
다라94aa92aa,,
다라94aa92ab,,
다라94aa92ba,,
다라94aa92bb,,
다라94aa93aa,,
다라94aa93ab,,
다라94aa93ba,,
다라94aa93bb,N/A,0.0000000000000000000000000000000
다라94aa94aa,"26.00",26.0000000000000000000000000000000
다라94aa94ab,N/A,0.0000000000000000000000000000000
다라94aa94ba,N/A,0.0000000000000000000000000000000
다라94aa94bb,,
다라94aa95aa,N/A,0.0000000000000000000000000000000
다라94aa95ab,,
다라94aa95ba,,
다라94aa95bb,,
다라94aa96aa,,
다라94aa96ab,,
다라94aa96ba,,
다라94aa96bb,,
다라94aa97aa,,
다라94aa97ab,,
다라94aa97ba,,
다라94aa97bb,,
다라94aa98aa,N/A,0.0000000000000000000000000000000
다라94aa98ab,,
다라94aa98ba,,
다라94aa98bb,,
다라94aa99aa,,
다라94aa99ab,,
다라94aa99ba,,
다라94aa99bb,,
다라94ab86ab,,
다라94ab86ba,,
다라94ab86bb,,
다라94ab87aa,,
다라94ab87ab,,
다라94ab87ba,,
다라94ab87bb,,
다라94ab88aa,,
다라94ab88ab,,
다라94ab88ba,,
다라94ab88bb,,
다라94ab89aa,,
다라94ab89ab,,
다라94ab89ba,,
다라94ab89bb,,
다라94ab90aa,N/A,0.0000000000000000000000000000000
다라94ab90ab,,
다라94ab90ba,,
다라94ab90bb,,
다라94ab91aa,,
다라94ab91ab,,
다라94ab91ba,,
다라94ab91bb,,
다라94ab92aa,,
다라94ab92ab,,
다라94ab92ba,,
다라94ab92bb,,
다라94ab93aa,,
다라94ab93ab,,
다라94ab93ba,,
다라94ab93bb,"19.00",19.0000000000000000000000000000000
다라94ab94aa,"41.00",41.0000000000000000000000000000000
다라94ab94ab,,
다라94ab94ba,N/A,0.0000000000000000000000000000000
다라94ab94bb,,
다라94ab95aa,,
다라94ab95ab,N/A,0.0000000000000000000000000000000
다라94ab95ba,N/A,0.0000000000000000000000000000000
다라94ab95bb,,
다라94ab96aa,"11.00",11.0000000000000000000000000000000
다라94ab96ab,N/A,0.0000000000000000000000000000000
다라94ab96ba,,
다라94ab96bb,,
다라94ab97aa,N/A,0.0000000000000000000000000000000
다라94ab97ab,,
다라94ab97ba,,
다라94ab97bb,,
다라94ab98aa,,
다라94ab98ab,"15.00",15.0000000000000000000000000000000
다라94ab98ba,,
다라94ab98bb,,
다라94ab99aa,,
다라94ab99ab,,
다라94ab99ba,,
다라94ab99bb,,
다라94ba86ab,,
다라94ba86ba,,
다라94ba86bb,,
다라94ba87aa,,
다라94ba87ab,,
다라94ba87ba,,
다라94ba87bb,,
다라94ba88aa,,
다라94ba88ab,,
다라94ba88ba,,
다라94ba88bb,,
다라94ba89aa,,
다라94ba89ab,,
다라94ba89ba,,
다라94ba89bb,N/A,0.0000000000000000000000000000000
다라94ba90aa,,
다라94ba90ab,,
다라94ba90ba,,
다라94ba90bb,,
다라94ba91aa,,
다라94ba91ab,,
다라94ba91ba,,
다라94ba91bb,,
다라94ba92aa,,
다라94ba92ab,,
다라94ba92ba,,
다라94ba92bb,,
다라94ba93aa,,
다라94ba93ab,"6.00",6.0000000000000000000000000000000
다라94ba93ba,,
다라94ba93bb,,
다라94ba94aa,,
다라94ba94ab,,
다라94ba94ba,,
다라94ba94bb,,
다라94ba95aa,,
