,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
83246,KYB326012741,왕조2동주민센터,8.0,N,,34.95351,127.53257,2021/09/16 05:01:50,3262237.0,36060,광양시
83247,KYB326012742,(미사용),1.0,N,,34.94143991,127.70796001,2021/09/16 05:01:50,,36060,광양시
83248,KYB326012743,(미사용),1.0,N,,34.9420679,127.70807123,2021/09/16 05:01:50,,36060,광양시
83249,KYB326012744,무선마을앞,8.0,N,,34.96167464,127.5793218,2021/09/16 05:01:50,,36060,광양시
83250,KYB326012745,무선마을앞,8.0,N,,34.96120405,127.57980506,2021/09/16 05:01:50,,36060,광양시
83251,KYB326012746,구황마을회관,8.0,N,,35.05435452,127.68304856,2021/09/16 05:01:50,,36060,광양시
83252,KYB326012747,금천메아리휴양소,8.0,N,,35.15470777,127.65200535,2021/09/16 05:01:50,,36060,광양시
83253,KYB326012748,하천리,8.0,N,,35.17901374,127.62839288,2021/09/16 05:01:50,,36060,광양시
83254,KYB326012749,하천리,8.0,N,,35.17521629,127.63055513,2021/09/16 05:01:50,,36060,광양시
83255,KYB326012750,중흥메가타운,1.0,N,,34.93583634,127.54581993,2021/09/16 05:01:50,,36060,광양시
83256,KYB326012751,중흥메가타운,1.0,N,,34.93590158,127.54548816,2021/09/16 05:01:50,,36060,광양시
83257,KYB326012753,중흥2차아파트뒤편,8.0,N,,34.92823368,127.54863672,2021/09/16 05:01:50,,36060,광양시
83258,KYB326012754,중흥2차아파트뒤편,8.0,N,,34.9280643,127.54849684,2021/09/16 05:01:50,,36060,광양시
83259,KYB326012757,미강서원,1.0,N,,34.92582096,127.55272447,2021/09/16 05:01:50,,36060,광양시
83260,KYB326012758,미강서원,8.0,N,,34.92571723,127.55288944,2021/09/16 05:01:50,,36060,광양시
83261,KYB326012759,승평중학교,1.0,N,,34.93986235,127.54803835,2021/09/16 05:01:50,,36060,광양시
83262,KYB326012760,승평중학교,1.0,N,,34.93972,127.54833,2021/09/16 05:01:50,,36060,광양시
83263,KYB326012763,중흥2차아파트,8.0,N,,34.93048328,127.54787435,2021/09/16 05:01:50,,36060,광양시
83264,KYB326012764,중흥2차아파트,8.0,N,,34.93035938,127.54758626,2021/09/16 05:01:50,,36060,광양시
83265,KYB326012765,신대교,1.0,N,,34.93420502,127.54921983,2021/09/16 05:01:50,,36060,광양시
83266,KYB326012766,신대교,1.0,N,,34.93428072,127.5488723,2021/09/16 05:01:50,,36060,광양시
83267,KYB326012773,중흥1차아파트,1.0,N,,34.9329508,127.54478694,2021/09/16 05:01:50,,36060,광양시
83268,KYB326012774,신대중흥1차아파트,1.0,N,,34.93316543,127.54503876,2021/09/16 05:01:50,,36060,광양시
83269,KYB326012782,여성문화회관,1.0,N,,34.94742757,127.52283065,2021/09/16 05:01:50,,36060,광양시
83270,KYB326012783,여성문화회관,8.0,N,,34.94741639,127.52235422,2021/09/16 05:01:50,,36060,광양시
83271,KYB326012784,부영CC,1.0,N,,34.93983352,127.54958149,2021/09/16 05:01:50,,36060,광양시
83272,KYB326012785,부영CC,1.0,N,,34.93969656,127.54934344,2021/09/16 05:01:50,,36060,광양시
83273,KYB326012791,조례주공6.7차아파트,1.0,N,,34.96274584,127.51826066,2021/09/16 05:01:50,,36060,광양시
83274,KYB326012792,평화역,1.0,N,,34.94389079,127.54205492,2021/09/16 05:01:50,,36060,광양시
83275,KYB326012793,평화역,1.0,N,,34.94354906,127.54230164,2021/09/16 05:01:50,,36060,광양시
83276,KYB326012794,평화,1.0,N,,34.94225782,127.54570261,2021/09/16 05:01:50,,36060,광양시
83277,KYB326012795,평화,1.0,N,,34.94203247,127.54559109,2021/09/16 05:01:50,,36060,광양시
83278,KYB326012838,NC백화점,1.0,N,,34.97188345,127.52229534,2021/09/16 05:01:50,,36060,광양시
83279,KYB326012840,순천만국가정원(동문),1.0,N,,34.93192317,127.51304555,2021/09/16 05:01:50,,36060,광양시
83280,KYB326012841,순천만국가정원(서문),1.0,N,,34.92953144,127.49587629,2021/09/16 05:01:50,,36060,광양시
83281,KYB326012842,순천만국가정원(동문),1.0,N,,34.93126,127.51035,2021/09/16 05:01:50,,36060,광양시
83282,KYB326012843,순천만국가정원(서문),1.0,N,,34.92963822,127.49809082,2021/09/16 05:01:50,,36060,광양시
83283,KYB326012848,매안초등학교(상),1.0,N,,34.93028099,127.55154811,2021/09/16 05:01:50,,36060,광양시
83284,KYB326012849,신대중흥2차아파트,1.0,N,,34.93094244,127.54847266,2021/09/16 05:01:50,,36060,광양시
83285,KYB326012850,중흥2차아파트,1.0,N,,34.93071916,127.54854827,2021/09/16 05:01:50,,36060,광양시
83286,KYB326012851,매안초등학교(하),1.0,N,,34.93010669,127.55151368,2021/09/16 05:01:50,,36060,광양시
83287,KYB326012854,호반리젠시빌2차아파트,1.0,N,,34.94110919,127.53003029,2021/09/16 05:01:50,,36060,광양시
83288,KYB326012855,호반리젠시빌2차아파트,1.0,N,,34.94087514,127.53015319,2021/09/16 05:01:50,,36060,광양시
83289,KYB326012856,창터,1.0,N,,34.9398205,127.53385824,2021/09/16 05:01:50,,36060,광양시
83290,KYB326012857,창터,1.0,N,,34.93971789,127.53399296,2021/09/16 05:01:50,,36060,광양시
83291,KYB326012858,좌야입구,1.0,N,,34.939148,127.5358946,2021/09/16 05:01:50,,36060,광양시
83292,KYB326012859,좌야입구,1.0,N,,34.93900988,127.53617917,2021/09/16 05:01:50,,36060,광양시
83293,KYB326012860,신대입구,1.0,N,,34.9351807,127.53912355,2021/09/16 05:01:50,,36060,광양시
83294,KYB326012861,신대입구,1.0,N,,34.93512855,127.53888546,2021/09/16 05:01:50,,36060,광양시
83295,KYB326012862,대가,8.0,N,,34.92841371,127.54271367,2021/09/16 05:01:50,,36060,광양시
83296,KYB326012863,대가,1.0,N,,34.92837008,127.54248197,2021/09/16 05:01:50,,36060,광양시
83297,KYB326012864,남가,1.0,N,,34.92538838,127.54374541,2021/09/16 05:01:50,,36060,광양시
83298,KYB326012865,남가,1.0,N,,34.92540851,127.54351466,2021/09/16 05:01:50,,36060,광양시
83299,KYB326012866,성산리송산마을,1.0,N,,34.92115803,127.54625281,2021/09/16 05:01:50,,36060,광양시
83300,KYB326012873,왕조2동주민센터,1.0,N,,34.95407,127.53279,2021/09/16 05:01:50,3262193.0,36060,광양시
83301,KYB326012875,신원아르시스,1.0,N,,34.94483407,127.534211,2021/09/16 05:01:50,,36060,광양시
83302,KYB326012876,농협신대점,1.0,N,,34.9339768,127.54605663,2021/09/16 05:01:50,,36060,광양시
83303,KYB326012877,농협신대점,1.0,N,,34.93429053,127.54619063,2021/09/16 05:01:50,,36060,광양시
83304,KYB326012878,삼동,1.0,N,,34.94409409,127.53744669,2021/09/16 05:01:50,,36060,광양시
83305,KYB326012879,삼동,1.0,N,,34.94448,127.53965,2021/09/16 05:01:50,,36060,광양시
83306,KYB326012880,범암,8.0,N,,34.97182,127.52807,2021/09/16 05:01:50,,36060,광양시
83307,KYB326012881,고지마을,1.0,N,,34.98184337,127.48421523,2021/09/16 05:01:50,,36060,광양시
83308,KYB326012882,고지마을,1.0,N,,34.98163835,127.48431061,2021/09/16 05:01:50,,36060,광양시
83309,KYB326012883,참샘마을,1.0,N,,34.98469449,127.4821034,2021/09/16 05:01:50,,36060,광양시
83310,KYB326012884,참샘마을,1.0,N,,34.98485331,127.48207918,2021/09/16 05:01:50,,36060,광양시
83311,KYB326012885,원가곡마을,1.0,N,,34.98517907,127.48332886,2021/09/16 05:01:50,,36060,광양시
83312,KYB326012886,원가곡마을,1.0,N,,34.98528727,127.48318654,2021/09/16 05:01:50,,36060,광양시
83313,KYB326012888,법원.검찰청앞,1.0,N,,34.97041882,127.52565802,2021/09/16 05:01:50,,36060,광양시
83314,KYB326012889,법원.검찰청앞,1.0,N,,34.97041279,127.52576276,2021/09/16 05:01:50,,36060,광양시
83315,KYB326012890,범암,1.0,N,,34.97188841,127.52765705,2021/09/16 05:01:50,,36060,광양시
83316,KYB326012891,범암,8.0,N,,34.97175545,127.52760742,2021/09/16 05:01:50,,36060,광양시
83317,KYB326012892,광주은행신대점,1.0,N,,34.9329062,127.5524471,2021/09/16 05:01:50,,36060,광양시
83318,KYB326012893,광주은행신대점,1.0,N,,34.9326032,127.55227617,2021/09/16 05:01:50,,36060,광양시
83319,KYB326012894,롯데캐슬,1.0,N,,34.97197,127.52624,2021/09/16 05:01:50,,36060,광양시
83320,KYB326012895,롯데캐슬,8.0,N,,34.97185,127.52622,2021/09/16 05:01:50,,36060,광양시
83321,KYB326012897,매곡A지구,1.0,N,,34.96190142,127.487474,2021/09/16 05:01:50,,36060,광양시
83322,KYB326012898,메가박스신대점,1.0,N,,34.92708271,127.55348325,2021/09/16 05:01:50,,36060,광양시
83323,KYB326012899,메가박스신대점,8.0,N,,34.92712547,127.55321077,2021/09/16 05:01:50,,36060,광양시
83324,KYB326012907,차고지 출발,1.0,N,,34.92630891,127.55356553,2021/09/16 05:01:50,,36060,광양시
83325,KYB326012908,차고지 대기,8.0,N,,34.92720782,127.55625861,2021/09/16 05:01:50,,36060,광양시
83326,KYB326012916,매안초교입구,1.0,N,,34.92924506,127.55394012,2021/09/16 05:01:50,,36060,광양시
83327,KYB326012917,매안초교입구,1.0,N,,34.93003735,127.55447111,2021/09/16 05:01:50,,36060,광양시
83328,KYB326012918,중흥3차아파트,1.0,N,,34.93353801,127.5496359,2021/09/16 05:01:50,,36060,광양시
83329,KYB326012919,중흥3차아파트,1.0,N,,34.93323106,127.54931299,2021/09/16 05:01:50,,36060,광양시
83330,KYB326012920,순천만국가정원(동문),8.0,N,,34.93109,127.50904,2021/09/16 05:01:50,,36060,광양시
83331,KYB326012922,호반베르디움아파트,8.0,N,,34.93751931,127.49459988,2021/09/16 05:01:50,,36060,광양시
83332,KYB326012923,대광로제비앙아파트,8.0,N,,34.93572251,127.49562896,2021/09/16 05:01:50,,36060,광양시
83333,KYB326012924,골드클래스아파트,8.0,N,,34.93307041,127.49618238,2021/09/16 05:01:50,,36060,광양시
83334,KYB326012925,순천만국가정원(서문),8.0,N,,34.92989487,127.49705096,2021/09/16 05:01:50,,36060,광양시
83335,KYB326012926,골드클래스아파트,8.0,N,,34.93304663,127.49639849,2021/09/16 05:01:50,,36060,광양시
83336,KYB326012927,대광로제비앙아파트,8.0,N,,34.93524782,127.49597725,2021/09/16 05:01:50,,36060,광양시
83337,KYB326012928,호반베르디움아파트,8.0,N,,34.93696,127.49532,2021/09/16 05:01:50,,36060,광양시
83338,KYB326012931,흥대,8.0,N,,35.00232032,127.54864233,2021/09/16 05:01:50,,36060,광양시
83339,KYB326012932,산단사거리,1.0,N,,34.98779124,127.50938821,2021/09/16 05:01:50,,36060,광양시
83340,KYB326012933,신월,8.0,N,,34.95813,127.51988,2021/09/16 05:01:50,,36060,광양시
83341,KYB326012935,연동,8.0,N,,34.99937,127.54936,2021/09/16 05:01:50,,36060,광양시
83342,KYB326012936,구상입구,8.0,N,,34.99109,127.55248,2021/09/16 05:01:50,,36060,광양시
83343,KYB326012949,중흥메가타운입구,8.0,N,,34.93463,127.54454,2021/09/16 05:01:50,,36060,광양시
83344,KYB326012950,중흥메가타운입구,8.0,N,,34.93433141,127.54448538,2021/09/16 05:01:50,,36060,광양시
83345,KYB326012951,철우아파트,8.0,N,,34.94008,127.50281,2021/09/16 05:01:50,3262342.0,36060,광양시
83346,KYB326012952,신원아르시스,8.0,N,,34.94582864,127.53320709,2021/09/16 05:01:50,,36060,광양시
83347,KYB326012953,대광로제비앙,8.0,N,,34.93546621,127.49474937,2021/09/16 05:01:50,,36060,광양시
83348,KYB326012954,대광로제비앙,8.0,N,,34.93532866,127.49478725,2021/09/16 05:01:50,,36060,광양시
83349,KYB326012955,골드클래스,8.0,N,,34.93353893,127.49400744,2021/09/16 05:01:50,,36060,광양시
83350,KYB326012956,골드클래스,8.0,N,,34.93339634,127.4938323,2021/09/16 05:01:50,,36060,광양시
83351,KYB326012957,진아리채,8.0,N,,34.93135,127.49425,2021/09/16 05:01:50,,36060,광양시
83352,KYB326012958,진아리채,8.0,N,,34.93118434,127.49462669,2021/09/16 05:01:50,,36060,광양시
83353,KYB326012963,드라마촬영장,8.0,N,,34.95711915,127.53575974,2021/09/16 05:01:50,,36060,광양시
83354,KYB326012964,왕조2동주민센터,8.0,N,,34.95602105,127.53377471,2021/09/16 05:01:50,,36060,광양시
83355,KYB326012965,구상마을,1.0,N,,34.90274,127.55493,2021/09/16 05:01:50,,36060,광양시
83356,KYB326012966,구상,1.0,N,,34.90267,127.55329,2021/09/16 05:01:50,,36060,광양시
83357,KYB326012967,순천여중,8.0,N,,34.96586185,127.48061874,2021/09/16 05:01:50,,36060,광양시
83358,KYB326012968,순천여중,8.0,N,,34.96518706,127.48098489,2021/09/16 05:01:50,,36060,광양시
83359,KYB326012969,삼산중,8.0,N,,34.96225488,127.48178259,2021/09/16 05:01:50,,36060,광양시
83360,KYB326012970,삼산중,8.0,N,,34.96225623,127.4818792,2021/09/16 05:01:50,,36060,광양시
83361,KYB326012971,매산여고.삼풍APT,8.0,N,,34.96007879,127.48104856,2021/09/16 05:01:50,,36060,광양시
83362,KYB326012972,매산여고.삼풍아파트,8.0,N,,34.96005821,127.48124855,2021/09/16 05:01:50,,36060,광양시
83363,KYB326012973,공마당삼거리,8.0,N,,34.95493518,127.47883707,2021/09/16 05:01:50,,36060,광양시
83364,KYB326012974,공마당삼거리,8.0,N,,34.9549747,127.47903768,2021/09/16 05:01:50,,36060,광양시
83365,KYB326012975,향동주민센터,8.0,N,,34.95294867,127.47857496,2021/09/16 05:01:50,,36060,광양시
83366,KYB326012976,향동주민센터,8.0,N,,34.95287787,127.47871123,2021/09/16 05:01:50,,36060,광양시
83367,KYB326012977,호남사거리,8.0,N,,34.9535105,127.48111403,2021/09/16 05:01:50,,36060,광양시
83368,KYB326012978,호남사거리,8.0,N,,34.95355166,127.48120409,2021/09/16 05:01:50,,36060,광양시
83369,KYB326012979,문화의거리,8.0,N,,34.95463925,127.48107545,2021/09/16 05:01:50,,36060,광양시
83370,KYB326012980,문화의거리,8.0,N,,34.95463834,127.48116805,2021/09/16 05:01:50,,36060,광양시
83371,KYB326012981,순천의료원,8.0,N,,34.95698417,127.48341809,2021/09/16 05:01:50,,36060,광양시
83372,KYB326012982,순천의료원,8.0,N,,34.9569199,127.4834994,2021/09/16 05:01:50,,36060,광양시
83373,KYB326012983,구암마을,8.0,N,,34.94394176,127.51272767,2021/09/16 05:01:50,,36060,광양시
83374,KYB326012984,구암마을,8.0,N,,34.94387403,127.51264052,2021/09/16 05:01:50,,36060,광양시
83375,KYB326012985,덕암마을,8.0,N,,34.94449507,127.50961044,2021/09/16 05:01:50,,36060,광양시
83376,KYB326012986,덕암마을,8.0,N,,34.94441561,127.50956461,2021/09/16 05:01:50,,36060,광양시
83377,KYB326012987,덕암아남아파트,8.0,N,,34.94584611,127.50804431,2021/09/16 05:01:50,,36060,광양시
83378,KYB326012988,덕암아남아파트,8.0,N,,34.94572917,127.50803171,2021/09/16 05:01:50,,36060,광양시
83379,KYB326012989,덕우마을,8.0,N,,34.94701,127.5077,2021/09/16 05:01:50,,36060,광양시
83380,KYB326012990,덕우마을,8.0,N,,34.94722,127.50756,2021/09/16 05:01:50,,36060,광양시
83381,KYB326012991,덕연동주민센터.송보APT,8.0,N,,34.9481421,127.51100942,2021/09/16 05:01:50,,36060,광양시
83382,KYB326012992,덕연동주민센터.송보APT,8.0,N,,34.94833903,127.51103124,2021/09/16 05:01:50,,36060,광양시
83383,KYB326012993,현대스틸,1.0,N,,34.8977353,127.5939342,2021/09/16 05:01:50,11001.0,36060,광양시
83384,KYB326022978,현대자동차학원,1.0,N,,34.9637,127.54555,2021/09/16 05:01:50,3262640.0,36060,광양시
83385,KYB326023040,제일고,8.0,N,,34.98824,127.48927,2021/09/16 05:01:50,0.0,36060,광양시
83386,KYB326023087,고지삼거리,1.0,N,,34.97945,127.48455,2021/09/16 05:01:50,3262758.0,36060,광양시
83387,KYB328010382,동주,1.0,N,,34.96486799,127.55338913,2021/09/16 05:01:50,3280382.0,36060,광양시
83388,KYB328010383,덕산,1.0,N,,34.9644329,127.56374353,2021/09/16 05:01:50,3280383.0,36060,광양시
83389,KYB328010384,LF아울렛,1.0,N,,34.9636428,127.56741881,2021/09/16 05:01:50,3280384.0,36060,광양시
83390,KYB328010385,한려대학교,8.0,N,,34.96189425,127.5720531,2021/09/16 05:01:50,3280385.0,36060,광양시
83391,KYB328010386,회암,1.0,N,,34.96427799,127.58161289,2021/09/16 05:01:50,3280386.0,36060,광양시
83392,KYB328010387,시외버스터미널,1.0,N,,34.96926194,127.58973693,2021/09/16 05:01:50,3280387.0,36060,광양시
83393,KYB328010388,광양농협,1.0,N,,34.97227669,127.58941598,2021/09/16 05:01:50,3280388.0,36060,광양시
83394,KYB328010389,시계탑사거리,1.0,N,,34.97519577,127.58914179,2021/09/16 05:01:50,3280389.0,36060,광양시
83395,KYB328010390,목성아파트,1.0,N,,34.97837013,127.5887832,2021/09/16 05:01:50,3280390.0,36060,광양시
83396,KYB328010391,백운마트,1.0,N,,34.97896554,127.58472867,2021/09/16 05:01:50,3280391.0,36060,광양시
83397,KYB328010392,북부정류장,1.0,N,,34.97819778,127.58253332,2021/09/16 05:01:50,3280392.0,36060,광양시
83398,KYB328010393,광양여고,1.0,N,,34.97644915,127.58203548,2021/09/16 05:01:50,3280393.0,36060,광양시
83399,KYB328010394,광양읍사무소,1.0,N,,34.97351767,127.58153476,2021/09/16 05:01:50,3280394.0,36060,광양시
83400,KYB328010395,광양병원,1.0,N,,34.97144231,127.58146858,2021/09/16 05:01:50,3280395.0,36060,광양시
83401,KYB328010396,광양부영아파트,1.0,N,,34.96685447,127.58213,2021/09/16 05:01:50,3280396.0,36060,광양시
83402,KYB328010397,광양병원,1.0,N,,34.97132991,127.58185876,2021/09/16 05:01:50,3280397.0,36060,광양시
83403,KYB328010398,광양읍사무소,1.0,N,,34.97316276,127.58190683,2021/09/16 05:01:50,3280398.0,36060,광양시
83404,KYB328010399,광양여고,1.0,N,,34.97617805,127.58235947,2021/09/16 05:01:50,3280399.0,36060,광양시
83405,KYB328010401,칠성아파트,1.0,N,,34.9824,127.58115,2021/09/16 05:01:50,3280401.0,36060,광양시
83406,KYB328010402,매화아파트,1.0,N,,34.98387829,127.57992545,2021/09/16 05:01:50,3280402.0,36060,광양시
83407,KYB328010403,칠성아파트,1.0,N,,34.98130208,127.5813003,2021/09/16 05:01:50,3280403.0,36060,광양시
83408,KYB328010404,백운마트,1.0,N,,34.97877516,127.58465907,2021/09/16 05:01:50,3280404.0,36060,광양시
83409,KYB328010405,목성아파트,1.0,N,,34.97832645,127.58856489,2021/09/16 05:01:50,3280405.0,36060,광양시
83410,KYB328010406,시계탑사거리,1.0,N,,34.97538906,127.58889425,2021/09/16 05:01:50,3280406.0,36060,광양시
83411,KYB328010407,기두마을,8.0,N,,34.97534,127.60346,2021/09/16 05:01:50,3280407.0,36060,광양시
83412,KYB328010409,창덕1차아파트,1.0,N,,34.97421095,127.60773683,2021/09/16 05:01:50,3280409.0,36060,광양시
83413,KYB328010410,창덕1차아파트,1.0,N,,34.97430873,127.60810949,2021/09/16 05:01:50,3280410.0,36060,광양시
83414,KYB328010411,기두마을,1.0,N,,34.97551338,127.60341995,2021/09/16 05:01:50,3280411.0,36060,광양시
83415,KYB328010412,시계탑사거리,1.0,N,,34.97482205,127.58779218,2021/09/16 05:01:50,3280412.0,36060,광양시
83416,KYB328010413,중부농협,1.0,N,,34.97472,127.58577,2021/09/16 05:01:50,3280413.0,36060,광양시
83417,KYB328010414,연습림,8.0,N,,34.97525869,127.58343752,2021/09/16 05:01:50,3280414.0,36060,광양시
83418,KYB328010415,읍사무소,8.0,N,,34.9754175,127.58665027,2021/09/16 05:01:50,3280415.0,36060,광양시
83419,KYB328010416,목성우체국,8.0,N,,34.97227314,127.59159885,2021/09/16 05:01:50,3280416.0,36060,광양시
83420,KYB328010417,노인복지관,1.0,N,,34.97079166,127.59088081,2021/09/16 05:01:50,3280417.0,36060,광양시
83421,KYB328010418,광양농협,1.0,N,,34.97151761,127.5892575,2021/09/16 05:01:50,3280418.0,36060,광양시
83422,KYB328010419,회암,1.0,N,,34.96363858,127.57986827,2021/09/16 05:01:50,3280419.0,36060,광양시
83423,KYB328010420,광양부영아파트,1.0,N,,34.96640415,127.58246429,2021/09/16 05:01:50,3280420.0,36060,광양시
83424,KYB328010421,한려대학교,1.0,N,,34.96218491,127.57404793,2021/09/16 05:01:50,3280421.0,36060,광양시
83425,KYB328010422,LF아울렛,1.0,N,,34.96387344,127.56768656,2021/09/16 05:01:50,3280422.0,36060,광양시
83426,KYB328010423,덕산마을,1.0,N,,34.96484316,127.56348617,2021/09/16 05:01:50,3280423.0,36060,광양시
83427,KYB328010424,동주,1.0,N,,34.96485417,127.55130958,2021/09/16 05:01:50,3280424.0,36060,광양시
83428,KYB328010427,강남공업사앞(덕산),1.0,N,,34.96503516,127.56582972,2021/09/16 05:01:50,3280427.0,36060,광양시
83429,KYB328010428,예구,1.0,N,,34.96781833,127.56709814,2021/09/16 05:01:50,3280428.0,36060,광양시
83430,KYB328010429,부성아파트,1.0,N,,34.96693485,127.56977567,2021/09/16 05:01:50,3280429.0,36060,광양시
83431,KYB328010430,오성아파트,1.0,N,,34.96472832,127.57623012,2021/09/16 05:01:50,3280430.0,36060,광양시
83432,KYB328010431,월평,1.0,N,,34.95543583,127.59106282,2021/09/16 05:01:50,3280431.0,36060,광양시
83433,KYB328010432,세풍초교,1.0,N,,34.94293097,127.58290347,2021/09/16 05:01:50,3280432.0,36060,광양시
83434,KYB328010433,부흥,1.0,N,,34.94281201,127.58085087,2021/09/16 05:01:50,3280433.0,36060,광양시
